Vendor_ID,OnTime_Delivery,Avg_Lead_Time,Lead_Time_Variability,Emergency_Fulfillment,Shipment_Accuracy,Avg_Days_Late,Defect_Rate_PPM,Field_Failure_Rate,Warranty_Claims,Inspection_Pass_Rate,Certification_Score,Financial_Stability,Revenue_Trend,Debt_Equity,DPO,Carrier_Dependency,GPR_Score,Tariff_Exposure,Disaster_Risk,Single_Source,Tier2_Visibility,Vendor_Tenure,Response_Time,Audit_Score,Capacity_Utilization,Carbon_Score,Labor_Compliance,ESG_Score,Risk_Score,Risk_Category
V00736,93.33362055089812,23.018765354180704,2.4695228217143907,59.97206435653396,87.80883593223724,2.4642901994258786,1395.0996314250024,2.0650322547458053,2.2288540109905632,65.90725771012437,94.72585489477312,54.405202056930705,-7.378982526459021,1.4512515449666303,75.64607988879087,60.115651454722006,85.1993585079076,57.13631378991538,41.183394928284784,1,6.610525606664381,1.812727430231841,3.7547379778476575,90.72585554776995,70.49044415566432,68.01217944981117,78.34562204243203,87.64907278975559,50.29557660583368,Medium
V00737,74.91291408206014,21.832148331319843,6.43306304873936,54.13950020182525,85.86131188676563,5.217903554933864,1513.648891847882,4.155353825670813,1.1977136217311704,65.06771737018116,92.17238042653905,94.11488517810062,7.9194114038810355,2.045491815748191,54.07709868171647,45.26213220983702,57.13981037864295,34.341646917798386,39.71984088926333,0,7.33037900071434,2.247768585191416,18.147194417141968,61.65212847077117,52.923470338205185,77.54844867995648,84.97059707967642,80.20944946249394,57.49794658909608,Medium
V00738,91.03077869991992,13.85423010782079,4.404863692937606,81.30681288456847,75.8819250389653,1.202801007353842,753.2490463326197,2.591964501671562,0.8085994304869732,75.67023877133059,82.24505587269417,59.5502932032847,-8.024046804803879,2.5505853177374345,85.72370511494103,53.32729220432902,60.968954744959106,63.1353800330306,30.442661004658188,1,5.835483004391139,4.18848946505411,12.417438022073705,81.75064171593468,68.55824913915708,63.95409018788068,72.49233180063695,60.59910491766824,29.899418300586824,Low
V00739,76.6871265256683,8.858141256781998,2.5732502672415025,58.68085147593255,81.25044560216406,4.937774873339695,673.8964862298255,0.9551402039535122,0.7974833556241323,72.34095456959375,69.88908433284338,65.71084680264352,9.599008430430075,0.49214523440735214,84.04819234390872,49.25222882324503,87.48460412508037,36.77994336724102,22.41676355064998,1,4.21053751273544,1.0636310337823327,4.6146514021208285,63.49537010200373,61.130298120724234,72.12031118595417,62.024958494464805,57.4732928067569,49.87297366032135,Medium
V00740,74.32388831814649,18.022469203782393,2.3662223052800435,63.548219309579366,80.1149472025334,6.817878531385018,1281.5748057714702,4.308383672221007,0.4291510293647848,83.92834994924095,76.90931775775361,59.31709651757207,-7.802175706036111,2.3440708238423937,33.15502343480092,10.320463578000144,70.494082802534,38.29845323055736,37.26062188904658,1,7.532616679731537,7.580880158503699,17.05535133864874,61.97368085212738,82.3723238208168,90.97407711172202,71.06811280102112,55.043692574112,75.00619138760979,High
V00741,77.58183185544505,27.601425463195483,2.157806331509513,62.202051169321535,95.81845445570559,0.9633858094461525,560.1478527165518,2.9643565194707646,0.45121409377794325,94.50889293575565,86.74233655593048,79.789603878141,3.2363935730034648,2.2876234339380024,37.67646583723515,68.91913466727182,38.96233073462265,23.683848948866366,62.195748361456864,0,3.8484489166510274,6.184201916006473,13.384594579868725,93.1651601922268,75.4213810983334,77.75734048054612,59.666235173917386,52.17697797848066,22.030426472342384,Low
V00742,71.4523592182374,20.52893968740867,6.4401283734391646,79.19636741057101,89.3728794534442,7.179690244559832,1667.741808137638,3.2111130737632347,0.6667260309448595,80.87655319049739,90.38995272992005,85.21323413306702,3.209880972702205,2.4951946623125183,53.23381787428628,14.16937688782857,65.91321437024993,53.01688106986955,68.99379956630868,1,7.574747158588714,1.64008970876198,18.01307943007302,67.78357322793312,92.03146856624413,82.04207077583874,94.61485004059762,59.50099272517854,75.26096986370312,High
V00743,88.40915644669755,26.312602917441975,2.602910297102182,90.47875943608739,93.32839441079346,0.6355654423911599,1141.2563041536293,4.718710713626309,0.2536841341486439,90.51893989096003,93.04108108717465,88.72883755887115,8.624923552754137,2.8769861150747653,85.7638590934292,38.723829614733106,43.51329816792873,37.261720106225155,28.76355027964096,0,4.895876337966513,4.374024975283209,15.704237542013747,66.61934845520821,77.85460437868461,91.63778584173653,84.7886592847789,84.54219222184422,24.211693811065903,Low
V00744,79.1033748235142,29.81573554514702,4.686495844676383,76.67158337190575,97.96382490598273,2.791273815646984,608.5818782259698,3.0161816822266485,0.945459141067716,95.00449226980535,82.87725645756454,63.99491980748736,-3.5373498060093116,1.0668743311540005,80.65231018598902,17.771295194003123,48.58004668705794,69.13632856659896,68.46577164649933,1,3.009765062197315,11.360459169472355,11.380026999595673,90.61531273105112,85.00473208679583,82.19862160359577,52.807717243599036,77.66247476210151,37.76543118464672,Low
V00745,68.82408241557906,11.599556491042078,4.160824526811395,65.9370427851828,90.45694254063383,4.8840745219039565,1325.3028181938353,0.5251258880509505,1.0579251218942882,71.25018856900485,74.2979097104748,73.60490261891823,-3.359761801141545,1.4012573795976229,32.86570285205545,56.3619761904085,80.28900717415004,68.0880187506441,36.073090718499905,1,6.260648295744234,12.303665882484413,12.148455713804765,70.93814285635209,86.5708638623251,79.1257678137355,94.9072106448521,82.34811882993571,62.86476574982516,Medium
V00746,94.1838337844336,23.219108061123613,5.057276294597988,82.8562813106386,98.58263979371387,4.475318080948295,1901.0643231505119,4.417771284513962,2.9866195093971664,81.1142592420262,93.57672694191157,79.8465931185286,6.925866126635206,0.9355095974130601,60.739856264655614,32.79114349926787,70.92870202087558,27.70655280260278,46.796330875961615,1,5.169826222125509,1.0565560442527626,11.41925321752288,89.65390344130937,53.02933355987006,88.40691284541316,56.74177484146154,93.82013901593012,59.7208017794417,Medium
V00747,74.58786641218204,22.834458621400543,7.14008430259836,75.25342282671757,82.48233723965112,0.7711285799554677,347.7705078633934,1.7813798614555698,2.9767256654371512,86.18830998675807,93.13812327955063,78.3284438804176,9.57151105475593,1.1158957556702178,73.21519772478909,14.980652173627394,47.21272601482251,29.599590609776474,58.222816852888485,0,4.605859515558512,2.4894476029318806,2.983980775297951,83.45641722018705,86.93557260139511,81.17720197194524,79.61674859157537,69.19258136001713,18.579992669716923,Low
V00748,80.65500872233156,29.559019841882126,7.074231730572114,43.33356964147974,79.47041237550945,6.391305342286825,396.8213731643053,2.757951143528017,0.7237367711438374,75.95214685137137,71.4898776913345,82.22122371271124,-9.397224425380932,1.1235126852232726,46.55536116862362,13.17469726230144,30.28131877097164,39.25942536799527,31.565215122369267,0,6.489453669512966,14.975681682718147,18.82475660152503,66.63531884890784,57.37239376185879,77.10031779559355,67.06450409664848,91.64863342648002,42.993290533751555,Medium
V00749,94.44594021665279,29.68321614696161,4.157532502774018,45.26149725303629,84.67943731182987,7.785226345162022,1718.910464354012,1.421989711526391,0.7964900426713883,89.41181966261803,79.18962757225827,84.63772866401396,2.7063384152794185,2.635370052740447,73.35146998728816,26.59992256468088,61.87087980484665,54.85126651381128,22.496957014151263,1,5.356421046777904,10.08255348039912,19.777210562739977,78.18484301166465,59.90942741089863,60.79880445421597,74.46376377920461,53.462230689849015,70.1313611723698,High
V00750,83.7210438447317,23.106929457930846,1.107563755143063,42.085431924049836,86.29918595845939,1.4498263134701608,397.26879422037246,1.8364260580473803,1.5773378375692109,88.27539418232023,86.4170216551463,54.386301023208674,-5.12720699227642,0.3761152895081997,52.18352930331341,56.70853294161042,45.0102748415728,40.55085691589391,26.384586208529065,1,5.065138350518456,10.588192605183892,7.479193247008157,83.13124417837741,72.57835945251966,51.17557496406414,82.14276220322215,85.47155774903851,28.93771642087115,Low
V00751,64.44212554691784,13.359525423608273,3.9851066400001223,65.1248979413476,96.48867702846204,7.1610477585237025,270.875664835378,3.589919816301652,0.6165961344655884,78.89611137699684,69.48855980081638,57.57399611112492,4.559245761902087,0.767556096449511,46.44339004084295,60.27550487227023,31.698732398353638,41.01535692805287,60.31697098580757,0,8.338062100969557,6.3110788783187735,16.74963998651959,85.29892360532281,70.97170310914794,68.9367230079535,63.60485344904476,77.9773914555115,60.8342942767306,Medium
V00752,95.71362069731205,25.568228438873177,5.243354761968983,85.42193888864307,88.43857053688023,4.454475536894004,826.2750458836512,2.4330800796706127,1.6113103428429367,67.90247386300723,87.32199320074129,83.044447228134,5.454380184099282,1.9095630000550137,53.553889621844405,18.99012912672433,33.79688595487744,28.403640830794195,66.06848767905296,1,3.581176393527172,8.06139999121281,19.955853613987426,76.86832610689173,92.92036412088498,86.88144116369688,54.604921898338596,78.76277752552042,35.80344074051676,Low
V00753,83.85290601671387,10.35464095264284,4.904353313686432,57.21957431432436,82.0123439860324,7.487470169962619,1040.0705928588757,3.322087837616242,1.318291173454208,65.38176985492512,55.01549626183564,71.45039902594414,5.250511138816346,2.342545389797624,87.04806001705623,19.737854959067615,70.39500976378577,40.13590695101557,17.7092004884504,0,5.785079066469631,8.10908926155965,2.3493926558761817,72.42802173591838,70.08260210823249,73.53847656165547,79.56470928256182,50.08282320855802,64.5367860862624,Medium
V00754,72.72641335696927,25.175384691775832,5.5593527406014385,61.12881007008649,92.8232227888205,1.408687667334089,1224.9999860432415,4.206090610908279,1.1089440949396427,77.18853555130806,71.65182743837066,69.21652059826573,-1.2897764735564117,2.1526557511540476,84.31766255592683,51.52588586681274,54.85706578373785,48.224393794341694,51.67074638353119,0,4.727857864869137,5.8702940332112945,7.801706684509279,93.2106635358559,68.92792434689119,53.774736815966186,51.15011292579662,59.151691617149496,44.03231820705461,Medium
V00755,65.29233876120871,28.02431473118332,2.078530127311584,90.02124096023398,87.1399664913377,6.336171145435396,1113.1404186156497,2.0336990998385533,2.5032944782673705,67.70827188888074,71.71756245000402,70.49480562849175,-6.84397227183319,0.33041189190924763,84.83707719090802,77.00864422248173,45.74865704718343,79.0831575412879,12.094261308675494,1,4.997476154695131,10.656351833451982,12.259335644761554,74.61025148218174,86.92589710569244,69.82525383863131,60.121702132770544,92.92108489167,68.3469892070073,Medium
V00756,90.17295719227124,16.422334684905575,5.5257456914651275,86.02968949241603,78.89116668660408,0.4782526035626491,1843.7322127846041,3.0575301724671844,2.5187295599805615,90.79360662587261,80.8095675275556,66.74117060441121,1.6952926190211635,1.4706242676186263,85.04274650744772,48.70377439473779,82.78201392914664,70.27789104202449,62.49724250122876,1,6.092988513007847,9.016599479495529,9.099511640767826,84.2225083357043,63.2199399071398,77.21397072548183,50.3909195044558,79.30266108355066,45.98758869199761,Medium
V00757,83.56276472528351,21.873976489627772,2.2785613312064057,76.57764618104079,88.84367490219006,7.065571574421812,1583.6025807049473,3.999145520179113,2.9660905075544344,76.03275084787637,55.23858545789106,76.59803806614467,5.780761461434224,0.7165260468412478,40.69644546763404,59.82194890964791,79.50516724380063,67.57889456137684,61.40960812373511,1,9.458673159593236,14.211746053373936,19.420753637660702,89.29710180080413,85.95839811265104,60.671023930818734,83.08778052830937,91.17477291954438,71.56582513014567,High
V00758,80.27152149510022,17.46314010613018,6.253667864877243,54.67420801507382,96.87346888337481,5.393275377597069,1970.8584605510794,3.718054367462186,0.8246467194284302,86.981243101126,54.64446950526266,64.54964941949191,8.243899982326898,2.9667981785224495,83.76368394333541,50.2791173473761,57.97136105605397,53.58923865140875,56.476169750303825,0,7.614449434413188,1.0954317355747336,5.452392090557504,65.90932139358877,61.04521558850753,53.78198622563759,89.71624794473539,56.376725666587234,77.52706670344348,High
V00759,93.96791815593639,17.630831209738826,3.37361329283876,46.437281547864394,95.22294281941969,2.9620382713794404,1057.6197618055803,2.929295461918329,2.687176992002489,76.43050658091512,90.52676655824791,78.65669302659045,-0.9471135244144087,2.996897496955379,42.73658614582003,17.33850467812914,46.53524685779591,41.60539187733578,59.4628722216346,1,4.351772247460309,13.392005095567322,9.074443073971683,76.90247072554544,68.23376150308918,75.10528506241698,64.61163969459625,74.46259199555737,35.718489900167135,Low
V00760,89.96669402653217,14.82815956037864,5.969268033670175,40.883235247406255,89.08343934324795,1.5237345879828013,351.7932977105221,2.225225798273098,1.7059686030870065,91.2659677553246,63.66836590040128,59.11867019834631,-5.086492057451634,0.342515920169279,80.28813706388817,76.25248074824218,60.43055817045088,71.4167841627116,46.260969784896155,1,7.006988046635091,14.286987943783506,15.19404699252604,79.32403049616445,91.09642640889018,53.95340888020803,64.16480977019856,61.42186834216035,23.901107427005222,Low
V00761,65.76364542984454,24.766851649907142,1.3350591923427495,45.88558699324315,84.04999617323972,6.532264788537638,1919.9551572971743,2.3337589155485787,1.8560864077305854,94.31761238845277,64.71150702386174,84.09600111270905,-7.623550537576009,2.06962755962138,62.513933159191005,15.038945491887876,75.17562526500774,40.84577404077436,18.838463779435415,0,4.076803964624254,3.06102613337556,16.345512177243933,79.95229329108372,71.27736785062775,50.53311559735662,54.384432234793266,93.5767838809993,80.005365030857,High
V00762,71.84543857623083,28.595884411663114,3.855020179136394,56.09280439931685,77.08749002554107,4.8259305711584926,207.40369086037524,2.449108453983195,2.7096210001310737,92.63796692567043,84.95876960127892,85.17199885584128,5.952022155388372,2.476581833328701,44.39773665281608,63.190909999894224,30.644651086462666,55.56776047286015,64.87347979883938,0,9.196980517724617,4.107420205653651,3.8180047784326634,65.2160526531652,91.89193297368541,83.31924506495788,51.91193169276171,84.47903149594246,33.870459378216204,Low
V00763,69.4425873129497,28.696518903158143,5.935241655843329,70.34845349687227,86.27157415995897,2.883326823584011,1596.972824910287,2.069804880257683,2.839366229859296,80.98762761133516,68.6709066250206,76.03343673010907,0.7059473426752145,1.1093836330903715,53.91122477956145,78.55465597809037,66.75396818394438,35.43054413146012,18.461380370457277,1,5.966971099987898,1.7075818270644632,5.9741191044288104,60.906621446851744,67.01067234667747,70.62424804229063,60.60392579936436,93.46414893057204,57.37698999835508,Medium
V00764,88.26995911776173,11.845188267248545,2.588093614320459,43.52000455138128,93.04990650070991,3.55068659842013,256.307655389023,3.6458403570036406,2.2350715215617845,67.77040315870407,87.48156893445135,66.61955582372947,3.4836818496043005,2.142182021487139,56.00269100614085,32.32980447627325,72.60764832680128,66.58458149158392,23.51193664340051,1,9.647717367011033,4.291063673348833,4.377876407953321,83.27739501288201,53.93892143707624,51.86917717509674,88.67545708540175,51.481696767417695,29.499872915124442,Low
V00765,61.27423251995962,27.24436029244445,6.567009313580558,47.4925278075147,83.64656927359225,6.612341248579012,1570.185543172949,1.0643686352232336,1.1739588094183468,77.26646649118317,68.06609290238079,50.647845795658775,-6.815191987042004,0.7254718974834045,73.9902750770939,22.014117116052937,79.00773222102302,50.87198726557056,35.95680179918243,0,7.636540284014847,9.950030729923068,11.000377123117373,81.74941372903992,84.33333787659839,76.86974026636511,77.08690787951551,60.12840252207946,88.72633071019688,High
V00766,81.65580802511002,24.223491711396687,5.415458131734524,49.95943862693676,80.65072381323995,2.7114175468549417,1888.2900917264976,4.853543543227746,1.5710703710718148,79.00704782526773,84.22698947934838,55.4689612603091,-9.868423655889796,0.5582856291638982,66.36128829286771,49.632204858695204,42.99687939911415,73.71011210491511,39.877796003946145,0,8.834790916016608,4.035384687592414,11.585441471285947,84.50682392907405,61.168174364088074,50.595737141518256,50.511431948026505,91.18958895961062,65.8715616356826,Medium
V00767,88.97343005814625,13.562422815186363,5.112932405048588,74.75901511408185,97.35311326250289,0.7170614248794296,900.6685351958843,4.005434758871931,1.9221508193515076,96.68838235827687,73.63894810323731,53.58591557549004,9.351632137648231,2.7908450869976855,79.00692952894086,65.65465949136149,42.2062651825796,54.13400704360782,15.77906826015701,1,4.255011160218877,12.929461076788689,15.270127522627039,67.80636535514293,83.68562687620958,64.68979152371236,77.4259325776452,57.147124283904375,33.795064085500336,Low
V00768,93.31709419694647,9.48026148427332,3.47484197943036,73.86843894390685,94.71733681099181,7.290257377627782,633.7367321954919,1.8417337347504823,2.5201921091610715,83.66141107183415,92.1122656852204,50.45922613169896,6.217763839541707,1.9991000285501337,53.80829924384692,76.463253470939,42.94358638521895,29.85828061455851,55.70071788020922,1,8.98448039351219,13.803834165449109,17.724569546348192,71.82024693865418,75.92800365330478,57.70585538344775,52.27450657227754,80.26551936243446,59.99249119622375,Medium
V00769,72.99910645120448,13.895939871456315,4.377160292667823,70.2921149504684,90.31861486608346,3.0987499172642767,607.3024745212955,0.6914640617178603,2.0422535750571553,86.14792568558258,64.73250378314006,82.49988973554063,-1.9994718102165052,2.487452272622936,74.6154321411328,58.55719779198924,85.8859140948843,79.5768636469671,18.238372025283624,0,4.326827289268866,1.3878715028750748,4.474303847950533,79.96433565451122,93.85713190055259,67.79458255752192,68.83178552910874,91.60660170678196,34.191115720595874,Low
V00770,91.20777757753649,28.068581209193564,5.181445106844972,53.77757835827668,78.28280025409246,2.787100088921708,1085.091759470366,3.7008642757051677,1.2232533267253445,90.80611817306844,66.3210767767614,93.02300419713772,-0.8570443010740192,1.6915968857817096,77.56827005102633,33.511118066665276,38.458594798269075,50.11795634031769,49.28559289852896,0,9.833119659870157,8.096971578651617,11.542585308248812,62.01904501032999,69.16421263616502,50.64774041400704,92.05209501422647,50.537991464344124,30.695349719705263,Low
V00771,64.20400600429788,21.92993084770699,4.307234797404233,60.41158301703026,78.47781216974815,1.635196951007515,507.5966643622248,3.8046157023642495,1.3700652638088242,83.75068141794118,93.64939323098082,50.50257193844667,8.581307199879152,0.6332309992360118,33.78865699993354,44.60423104887718,75.87869582179198,35.042483132109176,37.11884365671686,0,4.959283609680808,1.2189928331809272,10.650637276704842,67.22741606585846,90.26522287880266,93.72036776538224,78.23720293980939,74.08198037984064,41.62266884223306,Medium
V00772,92.1651870859117,23.863202539753182,5.888193267583921,45.317934398575865,77.4772701949387,7.1793805698267645,1411.2625351874817,4.836301747374095,0.34122556570996937,84.74999210303115,83.18862940849002,55.07107708079588,-5.84699432500996,1.2546345179152518,52.538289965299285,63.28404101189536,89.2050264797467,39.75698573486504,58.65615152106544,0,7.788352787396715,9.669537704718747,18.119148977120254,90.82784716017498,82.56948932524404,56.665467208849606,77.53608046382135,77.34932947231772,73.8767152341261,High
V00773,64.84456916861534,13.657351724400108,4.0358785317487165,52.45533320669302,89.79112000542584,1.740042669502671,863.0342434790748,1.6416750090882424,2.7879500092239806,73.09581731204197,84.76553023809501,88.73041367074421,6.056573709520848,2.668639468258912,83.15936955007228,65.15526965674192,86.77714765999993,27.27405138635018,27.73624718053627,1,6.825439351043772,5.864409351593515,11.503707117669832,65.39676530624835,56.53410077978922,93.11476570186474,80.35720431174809,84.86139288638572,33.54187636235168,Low
V00774,75.09691704129395,23.826539422646047,2.4159122721942126,89.37378745599193,77.77350711536006,5.093382944011069,781.5970863258663,0.8722629059190071,0.4467332373225811,66.94259804952209,63.31895370261871,80.98260122643086,-9.641409438565836,0.24369841727296723,72.29855510540716,15.210607427875763,54.59350158736315,24.43641036478479,60.19161664850129,1,6.34999413595758,12.842314332104637,6.1480051575698536,65.74658016343754,82.05046297412716,72.77836311405791,56.24986217876335,84.88664842608921,47.2541517511306,Medium
V00775,90.29722389962303,8.618673138114323,2.497536479607331,93.88304605397056,95.2230527727032,7.0461200928648235,1030.3140372616226,4.618106409732947,1.8238062139195252,88.80573401059817,73.94199787801108,68.21196784233364,7.514255727885249,0.7800973697263243,55.10678084521069,52.961776248803496,80.36107909959752,47.033976409426245,25.135598406043588,1,6.000421775041786,13.844668245153924,18.668675646792106,85.2384395841189,78.69071096236826,53.04216699487907,54.20179911655109,74.75637224942957,60.87491195076225,Medium
V00776,65.6968622392534,16.257069607006304,1.0406263819005876,75.6212772102162,98.83116004366373,0.2793089168257392,1176.6575043915532,1.6639206557574884,2.640625267468701,93.00659501269605,64.10934434431556,94.67584328602919,1.7856801278605783,0.9092024746075764,40.97845515131212,77.71590364754354,70.2084546930534,77.11238717531094,44.46055519524944,1,5.68540120955719,7.978608381751137,18.757924923928492,90.92162778195308,94.00477015757845,89.59320375200036,66.75911660707978,89.86672563331217,30.02034853232953,Low
V00777,68.71155301884038,21.78857366793129,3.1067040089107074,90.4252810612881,83.79235643300797,6.630333642401566,455.4744720658324,3.7468915129574683,1.3784226986420198,78.59600604972843,61.694099908669,75.81296038054978,-0.44844081211324394,0.9363881711147093,35.79665021632308,64.9679690583732,82.1077919268751,27.378657522270025,39.16674184354015,1,5.1225168943259245,14.337044199356265,4.263131243501616,93.9834577448031,70.56923048837966,68.63283095257371,58.530111315799985,61.87398207081686,52.831447311713006,Medium
V00778,87.44559759893652,11.214124441909044,6.242423483349637,75.35080452207838,85.88807632721034,3.284795373518196,1473.974054834318,0.7729683702245507,2.44035136503184,83.11417695719092,74.08585344322475,80.13195557372427,4.129154043528306,0.4760427456723427,43.761048538988334,10.512595009443036,39.669832570013526,74.1634523134401,31.154589816107215,0,7.180427271708377,13.134460965102669,17.353148564953962,89.27093772132449,74.99536487974991,56.61156198341542,51.041661189518344,68.57542511238647,47.83165089709473,Medium
V00779,87.36138838875083,26.106078637832564,6.559138961863267,41.825806735800846,92.08001224765628,5.263796602121695,1789.304779829587,3.9226316223927515,2.4506850229816264,75.14041250207822,94.44922809124478,79.39293650759808,-8.646977374387806,2.5750151417174414,44.68154653136196,25.74590990762041,75.89621491558363,67.80406595573899,10.706668827355049,0,9.889468024735674,2.3528746278687898,17.06735046369147,84.93224413348199,81.93039601282199,62.175898922446265,65.30836318787522,79.85844444069099,64.26249189461984,Medium
V00780,84.3636100496413,13.170688573862211,2.41727279467025,94.8219421742525,97.49167215181838,2.9792365058044314,700.3764491621272,1.0716165371171318,0.3675689080414914,79.85727958436925,59.658019124646,60.02157335400023,-6.089120862346286,0.6466389760120641,52.23971675107373,41.15061433848451,65.1934254572155,68.38558875918162,33.8709083366618,1,7.70515793286696,5.985675253345114,12.610069220021071,91.01843927572646,77.36302449319479,63.206172342621315,72.37504701538207,86.248297960163,40.02953837471339,Medium
V00781,86.3700408897498,22.350184482005815,7.713307978099854,45.442376592759416,96.45825056535324,5.564130050779951,524.7036232930727,3.6301385661872154,1.3540024320460204,71.89336096679301,60.91339365893927,71.96559843998715,-1.860298357240568,2.5230882802647914,40.61529855379749,59.43886277101283,62.406567975813125,62.59720111773533,17.10163199265604,1,8.298613910643773,5.766219591576549,10.511758213370367,77.54192172366646,77.69521569205703,77.38261785517969,52.26662875452293,65.16684567454455,43.40412576711181,Medium
V00782,80.62352884720866,16.914337136657252,4.516819554360887,77.54529907947834,76.38220388999636,2.034359316461593,1568.9097626943144,2.8955437153403216,2.1348713627237217,90.07626466746372,60.94080447551127,59.73850843476465,2.3573235346026333,1.194172977462854,38.76285204303798,48.867269887236105,73.73400300680106,55.510140339514166,23.50944258567021,1,7.579711788354048,5.2510940432978614,5.326302063304556,70.19821459810865,70.32980645283506,93.73458727968816,93.73674206023362,65.54453462720262,54.73879608409706,Medium
V00783,69.5683642384642,21.112959100508238,7.418851243129518,53.90599116911345,79.05772326136236,0.17544433948317018,530.3751027781691,4.799696587102672,1.3825898253928721,81.23308899657815,85.62660177259805,72.92590385934307,-7.109034195534949,1.4804906566132705,80.6404053736461,15.41295007438006,46.38362344379206,27.283244398310913,51.29800552778831,0,6.610017637262294,12.163736471081993,5.782674135886768,85.20601166759602,84.69686185314393,58.37101190873417,84.43199819856298,70.92866394223509,23.632555270035457,Low
V00784,73.13644775314894,10.36391215783598,5.947356973031418,61.55896120988281,93.11033276538701,7.582300118303628,274.2592886533219,0.6661293938480436,1.726468294902197,83.0561662559656,72.9716927501599,51.38515484638728,-2.4101539776301983,1.4959823508938928,44.97229453015058,61.67880080218419,34.475493789269045,54.53916275081973,44.277314984114696,0,8.719791068412395,5.212920593727649,6.733536768572,74.23655326737534,50.427915622889266,59.57648076179271,83.19644754965648,62.95974051937347,61.94171758076678,Medium
V00785,66.90071323845417,8.372081598275361,6.0570339611568915,75.5263801640516,91.53343459277873,0.13094211232066222,1314.637796689002,1.8142193561002615,1.864482132898592,66.22390658262036,67.31454455289237,67.18816295832616,-4.782143507086756,2.1968167022168315,63.696322152409785,68.70995773157838,60.127256356980844,41.1186564683407,41.62478307675534,1,5.262148057478656,6.308901346854203,3.4521134038937653,73.16962919378672,57.081997558726854,93.61810539221644,89.60619983129028,65.13895328251532,42.81154689614578,Medium
V00786,94.52112133067789,28.010417402366627,1.5953053491424978,64.00680421192389,78.19724625696296,6.592794317068057,631.5525493496305,0.8127901280040971,0.623442254847479,85.53914694568047,87.9705425465236,66.74945327998108,2.9113873443648615,2.247639535449542,41.95797288207842,24.403047804110642,48.1280237136219,26.31826169880877,43.841007138607985,1,4.912176093211709,2.2007745518049306,14.81509098618334,74.90274438839246,88.3340019472628,59.89213885568899,76.56340400465326,78.29889196294774,49.41286653524022,Medium
V00787,82.16888820111258,13.931860192878021,2.539937888278515,53.78003324121205,87.04954996803762,1.3531007465797904,509.25873607140744,4.456389358578735,1.3535473772158835,71.68764179625705,63.38707872622412,63.12337798333211,8.385568991240962,1.9939264785036748,59.505210368404036,14.719654317758776,45.38432819513616,68.22967769997618,17.203202943292105,1,5.686879407064712,8.279144287091544,2.8947672398965905,81.87764625273857,91.89369821978033,60.35303451986303,69.71837096568436,59.87595848780813,27.819131236600374,Low
V00788,75.23235383701831,26.0328940611701,1.0617038330613084,58.39454027830786,93.73955114604709,3.137761828816223,1966.8849350861112,3.1725551914749848,0.2796970207139844,77.65202326404078,67.64980544035765,53.56530239743567,-6.680417333611843,2.3665517539432703,46.6027208130418,65.36702642671452,89.91134180644808,52.79291762811727,19.87845081774435,0,7.0513088248031455,2.639249240997511,3.7282935641942254,91.5803740560213,83.24123594809726,94.62141569748309,71.80200519330799,73.17701023553485,72.94812325330814,High
V00789,77.55622053847705,29.985706610388405,6.012893483337162,58.7851464307747,80.25073637430465,6.579939012048446,725.3569701195098,2.9073632556105453,0.6189530329469644,78.6196181031628,53.31292516820428,84.69351771180962,-6.214777121446094,0.22324890128792588,35.20798068717372,54.831244807364804,41.87164857521579,64.69731677001349,42.568071466760685,1,3.000674594656951,13.167769011841862,4.97291788824125,93.32072862061415,57.07659528186192,79.46607724639435,58.86766514734537,93.37973322256433,50.86166003451178,Medium
V00790,95.99676690524899,12.651487675976046,3.41106801899957,92.76281474795175,95.91090325763199,1.6474572024987628,1826.1979223879644,1.091560514523394,1.634311377454196,79.80817571710699,55.350954584375756,68.92046889296144,2.0105695942275386,1.613469207357488,88.9305497744356,66.24528181276577,44.13460224232975,48.77060511544925,34.40966363364141,0,8.846056749567143,12.177108662975915,14.400635205444937,82.90042622041733,76.08764292135061,63.8317076313485,67.10766477198257,91.16198147539248,48.08560271018619,Medium
V00791,65.82735331841104,13.833756306033823,6.506567612534427,83.92371587578981,76.27132259568883,6.925660844200286,520.7937785994877,2.700645157908729,1.8060407942286687,72.50540084078719,56.152898002452154,86.62879304425596,-0.9287498245062231,1.6672709632549256,57.468366992163496,49.66177321030056,50.03295870729846,53.1030316739048,37.792123057057566,0,5.122211988865496,5.231807430484235,4.087821275271455,61.258806628956265,62.59035599550998,60.89477719153749,85.89548061037665,67.46491242508964,52.374526978515334,Medium
V00792,82.2767336166383,22.582915327962645,3.372553539559184,65.22018243136701,93.77268204163377,3.982071512815211,1674.1588377123833,2.2941664482911692,0.6094563384566545,93.05363741561614,65.61388572990357,87.60772570647015,4.3620921113393685,0.8701515544943772,53.58284389730573,39.99765253158624,59.820121246760976,62.74059267049691,62.749138456745996,0,7.205488154039654,1.0639009441011165,5.195711452347039,74.26087721162965,75.28191612795712,71.5143270762523,72.59877293895993,61.82885676685842,54.37732133364721,Medium
